nodeID,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16,iter_17,iter_18,iter_19,iter_20,iter_21,iter_22,iter_23,iter_24,iter_25,iter_26,iter_27,iter_28,iter_29,iter_30,iter_31,iter_32,iter_33,iter_34,iter_35,iter_36,iter_37,iter_38,iter_39,iter_40,iter_41,iter_42,iter_43,iter_44,iter_45,iter_46,iter_47,iter_48,iter_49,iter_50,iter_51,iter_52,iter_53,iter_54,iter_55,iter_56,iter_57,iter_58,iter_59,iter_60,iter_61,iter_62,iter_63,iter_64,iter_65,iter_66,iter_67,iter_68,iter_69,iter_70,iter_71,iter_72,iter_73,iter_74,iter_75,iter_76,iter_77,iter_78,iter_79,iter_80,iter_81,iter_82,iter_83,iter_84,iter_85,iter_86,iter_87,iter_88,iter_89,iter_90,iter_91,iter_92,iter_93,iter_94,iter_95,iter_96,iter_97,iter_98,iter_99,iter_100
64,3,3,3,3,3,3,2,3,3,4,3,2,3,2,4,2,3,3,3,3,3,3,2,3,3,4,3,4,3,4,3,3,3,3,2,3,3,3,2,3,2,3,2,4,3,2,3,2,4,3,3,2,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,2,3,3,4,3,3,3,3,3,3,2,3,2,4,2,3,3,2,3,2,3,2,3,2,3,2,3,2,4,3,2,3,4
65,1,2,1,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2
66,1,1,1,1,2,1,2,1,1,3,1,2,2,1,1,2,2,1,1,1,3,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,1,2,3,1,2,1,2,2,1,1,2,1,2,3,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,3,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,3,1,1,1,2,2,1,2,1,1,1,1,1
67,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,3,3,1,1,1,2,2,2,1,1,2,3,2,2,1,2,3,2,2,1,1,2,2,2,2,3,1,3,1,1,1,2,2,2,1,1,1,3,2,2,2,2,1,1,3,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,3,3,2,2,1,3
68,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,3,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,2,3,2,1,1,1,1,2,1,1,1,1,2,1
69,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1,2,2,3,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,3,2,3,2,1,2,2,2,1,1,1,2,3,2,2,1,1,2,1,2,3,2,2,1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2
70,2,2,3,1,2,3,2,1,1,1,2,2,3,3,2,3,1,1,3,1,2,3,1,2,2,1,1,3,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,3,1,1,1,3,3,1,1,1,2,1,3,2,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,3,1,2,2,2,1,2,2,2,2,1,2,1
71,2,2,1,1,1,2,2,1,2,3,2,2,3,1,1,3,2,1,1,1,2,1,1,1,3,1,1,2,2,2,1,2,1,2,3,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,3,1,1,1,1,1,4,1,2,1,2,2,3,3,2,1,1,2,1,1,1,3,2,2,2,2,3,1,3,2,2,3,2,1,1,1,2,1,3,1,2,1,2,2,2,2
72,2,2,3,3,3,3,3,2,3,2,2,3,2,3,3,3,2,2,3,4,2,2,4,2,3,2,2,2,3,3,3,3,3,2,3,3,2,3,2,2,3,2,2,2,3,3,3,3,2,2,3,2,3,3,3,4,3,3,2,3,4,3,3,2,3,3,3,2,2,3,3,2,2,4,2,3,3,2,2,2,2,2,3,3,2,2,2,3,3,2,2,2,3,2,2,3,2,3,2,2
73,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,3,1,2,2,2,2,1,2,2,1,2,2,2,2,1,3,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,3,2,2,1,2,2,3,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1
74,3,3,3,3,3,3,4,2,3,2,3,3,4,3,3,2,4,3,3,4,1,3,3,3,2,1,3,2,2,3,3,1,1,3,3,2,2,1,3,3,2,3,3,2,3,2,2,1,3,3,3,2,3,3,2,2,1,1,3,2,3,3,3,3,1,1,3,3,3,2,1,2,2,2,3,2,3,1,1,3,4,3,2,3,3,3,3,3,3,2,1,2,3,3,3,2,3,2,3,2
75,4,1,2,1,4,3,3,3,2,3,3,1,4,3,4,1,4,3,3,4,1,4,2,4,3,3,4,4,4,4,4,3,2,4,3,2,2,2,4,3,2,4,2,3,3,2,3,2,2,4,3,2,3,3,3,4,3,2,4,1,4,4,4,3,3,4,1,3,3,3,2,1,3,3,4,2,3,2,2,3,4,3,4,4,4,2,2,2,4,1,2,2,4,4,4,4,3,3,2,4
76,3,3,4,2,3,1,3,2,2,4,3,1,4,2,2,3,3,2,3,4,3,4,3,4,3,4,3,4,2,1,3,1,3,3,4,4,2,3,4,3,2,3,2,1,2,3,2,2,3,3,3,2,1,4,4,3,2,3,4,2,4,3,3,2,4,2,4,4,4,3,1,3,3,3,3,3,3,3,2,3,4,3,1,3,3,3,3,3,2,1,4,1,3,3,3,3,3,2,2,3
77,3,4,3,2,3,4,4,2,2,3,3,2,3,2,3,4,3,3,2,2,3,3,3,3,3,2,3,3,3,3,4,2,4,3,2,3,3,3,2,2,3,2,2,2,2,3,3,3,2,4,3,3,3,4,2,4,2,3,3,2,4,4,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,3,3,4,4,2,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,3
78,2,2,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,3,3,2,2,3,3,3,3,2,3,2,3,2,2,2,2,2,2,3,2,2,3,2,3,2,3,2,2,2,2,2,3,2,3,3,3,2,2,2,3,2,3,2,2
79,3,4,3,4,4,3,4,3,3,3,3,3,4,4,4,3,4,4,4,5,2,4,3,4,3,3,5,4,4,3,3,2,3,4,4,3,3,3,4,3,3,4,4,2,3,3,3,2,5,3,4,3,3,4,4,3,3,4,3,3,5,3,4,3,3,3,3,2,3,4,2,2,3,3,4,3,4,3,3,4,4,3,3,3,3,4,3,2,4,3,2,3,3,2,2,3,4,4,3,3
80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83,2,4,4,3,2,4,3,2,2,4,2,3,3,3,4,3,3,3,3,4,3,2,2,3,3,4,4,4,4,4,3,3,4,2,3,4,3,2,2,3,4,3,3,3,4,4,3,2,3,3,4,3,2,3,4,3,3,3,4,4,4,4,4,4,2,3,4,3,2,3,2,3,3,4,3,2,2,4,3,4,3,2,3,2,3,3,3,4,3,3,3,3,2,3,3,4,3,4,3,4
84,1,3,4,2,2,2,4,3,3,2,1,2,3,3,3,2,1,3,4,3,2,1,3,2,1,3,3,3,2,3,1,2,3,1,3,4,1,3,3,1,3,2,2,1,1,3,3,2,2,1,3,1,2,2,2,3,3,3,1,3,4,2,1,3,2,2,2,1,3,4,3,2,4,3,3,1,3,3,3,1,2,1,3,2,1,1,1,1,4,2,1,2,3,1,3,2,3,3,2,3
85,3,3,4,2,3,3,4,3,2,4,2,3,3,4,4,3,3,3,3,4,4,3,3,2,4,3,3,2,2,4,2,3,4,3,3,3,3,3,3,3,2,2,2,3,3,4,3,3,2,4,4,2,3,4,4,4,3,2,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,3,3,3,4,4,3,3,3,4,4,3,4,4,3,4,3,3,3,3,4,3,3,3,4
86,2,1,3,2,4,3,2,4,3,1,3,2,3,3,2,4,2,3,2,4,4,1,4,4,4,4,4,4,3,4,3,4,3,4,4,4,1,4,3,4,4,4,3,4,4,3,3,3,2,4,3,1,4,4,4,2,2,3,3,3,3,3,3,1,4,4,4,3,3,4,2,4,4,3,3,2,2,1,4,3,1,3,4,4,4,2,4,5,4,4,4,4,1,2,2,4,2,3,2,5
87,3,3,2,4,4,4,4,3,4,5,4,4,4,2,3,2,2,3,3,3,2,4,4,4,2,4,2,4,2,4,4,2,4,4,5,3,2,3,4,2,5,4,2,4,3,2,3,4,3,3,3,2,4,3,4,2,2,4,4,2,2,3,4,4,4,2,4,2,3,4,4,3,2,2,4,4,4,4,3,2,4,4,5,4,3,2,3,4,3,3,2,5,3,3,4,4,3,2,3,5
88,1,1,1,1,3,2,2,3,1,1,2,3,1,3,1,1,1,3,1,3,2,1,3,3,1,3,2,3,1,3,1,2,2,1,3,3,2,1,2,3,1,1,1,3,1,1,3,2,3,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,3,1,3,4,2,3,1,1,2,1,2,3,1,2,2,1,1,1,2,1,2,1,2,3,1,3,1,2,1,3,1,1,1,3,2,1
89,3,3,3,3,4,4,3,3,3,4,3,2,3,2,3,4,3,3,3,3,4,3,2,3,3,3,3,4,3,3,3,2,4,4,3,4,2,3,2,4,3,4,3,4,3,4,3,3,3,3,3,2,3,4,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,4,2,3,3,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3
90,1,2,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,3,2,3,2,1,1,2,3,3,3,3,2,3,2,1,3,1,2,2,2,1,1,3,2,1,2,3,1,2,1,2,3,2,1,1,2,2,2,1,2,3,1,2,3,2,1,1,2,1,2,2,1,3,1,2,2,2,1,2,1,2,2,2,1,2,3,2,2,3,2,2,3,1,2,2,3,2,2
91,3,4,1,3,3,3,3,2,4,5,2,4,4,1,4,4,1,4,3,4,3,4,3,4,1,3,3,4,3,4,1,1,4,3,4,4,3,4,1,3,4,4,3,4,3,3,3,4,3,4,3,2,4,4,3,1,1,2,3,3,3,4,5,3,3,3,3,1,1,5,5,4,3,1,4,3,3,3,4,4,4,4,3,3,4,3,4,5,4,3,2,4,2,1,5,1,4,3,3,4
92,4,3,4,4,4,4,3,4,4,5,4,3,4,3,3,4,2,5,4,5,3,4,5,4,4,5,2,4,4,4,4,4,4,4,2,3,3,4,4,3,4,4,3,2,4,4,4,4,4,4,3,3,4,5,4,4,3,4,4,4,4,3,4,4,5,4,5,3,2,3,4,4,4,3,4,3,3,3,4,4,3,4,4,4,5,3,4,5,5,4,4,5,4,4,4,3,3,3,4,5
93,4,3,4,4,3,4,4,3,3,4,4,3,3,3,4,3,2,3,4,5,4,3,4,3,3,4,4,5,3,3,3,3,3,3,4,3,2,3,3,4,4,3,3,3,3,2,3,4,3,3,3,2,4,3,4,3,2,4,3,3,4,2,4,3,4,3,4,3,3,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,4,3,3,4,4,2,3,4,2,3,3,4,3,4,3,5
94,4,3,2,3,2,2,4,3,3,2,3,2,3,3,3,4,3,4,4,5,2,3,2,4,3,3,4,3,2,5,2,2,4,3,3,3,2,4,3,2,2,3,3,3,4,4,3,3,2,2,3,2,2,3,3,4,2,3,4,3,3,3,4,3,4,2,3,3,2,4,5,4,4,3,3,3,2,2,4,4,4,4,4,3,3,4,4,5,4,4,3,4,3,3,4,2,3,2,3,5
95,3,4,3,4,3,3,4,4,4,3,4,3,4,4,4,5,3,3,5,5,3,4,3,4,4,4,5,4,3,6,3,3,5,4,4,4,3,3,4,3,3,4,3,4,3,4,3,4,3,3,3,3,3,4,4,4,3,4,4,4,4,4,5,4,5,3,4,4,3,5,5,5,5,3,4,4,3,3,5,4,5,5,5,4,3,4,3,6,3,5,4,4,4,4,5,3,3,3,3,6
96,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,3,2,3,2,3,3,3,2,3,2,4,2,2,3,2,2,2,3,3,2,2,2,3,2,3,2,3,2,2,3,2,3,3,2,2,2,3,3,3,2,2,3,2,2,2,2,2,3,2,3,4,2,3,3,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,3,2,3,2,2,3,2,2,2,3,2,3
97,3,4,4,5,5,4,4,5,3,5,4,4,5,4,5,5,3,5,5,5,4,5,5,4,5,5,3,5,3,5,5,4,5,4,3,4,4,3,5,4,5,4,3,3,3,4,3,4,5,5,3,3,4,4,5,5,4,5,4,5,4,4,5,5,4,5,4,4,3,4,5,4,5,3,4,4,4,4,4,4,5,5,5,4,3,4,3,6,6,5,5,4,4,5,5,4,3,4,3,6
98,3,4,4,4,4,3,3,3,2,5,4,4,4,4,3,4,3,4,3,5,4,3,4,4,5,4,5,5,3,5,4,4,4,4,2,4,3,3,4,4,5,4,4,3,4,2,4,4,3,3,3,2,5,5,5,3,3,4,4,4,4,4,5,3,5,4,3,4,4,5,3,5,4,3,3,4,3,4,5,3,3,4,4,3,5,3,3,5,4,3,4,5,2,4,4,4,3,4,3,4
99,3,4,5,4,4,4,4,3,4,5,4,4,4,4,5,5,2,4,4,5,4,5,4,4,2,4,3,5,4,4,2,4,5,4,3,4,3,4,4,4,5,5,3,3,4,3,4,5,4,4,4,3,4,5,4,4,2,3,4,4,4,3,5,4,4,4,5,4,3,4,5,5,4,3,4,4,4,4,5,4,4,5,5,4,3,4,3,6,5,3,3,4,3,4,5,4,4,4,3,6
100,2,3,3,3,1,2,2,3,1,4,3,3,4,2,2,3,2,4,3,4,3,4,3,3,4,3,4,4,1,4,4,3,3,2,1,1,2,2,2,1,3,3,1,1,3,1,2,4,1,1,2,1,3,1,3,4,1,3,4,2,4,2,4,2,4,2,4,2,3,4,3,4,4,1,2,2,3,2,4,2,2,3,3,3,4,3,3,5,2,1,1,4,1,2,4,3,1,2,1,3
101,3,4,5,4,5,4,4,5,5,5,4,4,5,4,5,5,3,3,5,5,5,5,4,4,5,4,5,5,3,6,5,5,5,4,5,4,4,3,5,4,5,5,3,4,3,4,3,4,3,3,3,4,4,5,6,4,4,4,4,4,4,4,5,5,5,5,5,4,3,5,5,5,5,3,4,4,4,4,5,4,5,5,5,4,3,4,3,6,3,5,5,4,4,5,5,4,3,4,3,6
102,2,3,4,3,4,3,3,4,4,4,3,3,4,3,4,4,2,2,4,4,4,4,3,3,4,3,4,4,2,5,4,4,4,3,4,3,3,2,4,3,4,4,2,3,2,3,2,3,2,2,2,3,3,4,5,3,3,3,3,3,3,3,4,4,4,4,4,3,2,4,4,4,4,2,3,3,3,3,4,3,4,4,4,3,2,3,2,5,2,4,4,3,3,4,4,3,2,3,2,5
103,5,3,5,4,4,4,4,3,4,5,4,4,3,4,5,4,4,4,3,5,4,3,3,4,3,5,5,4,4,4,4,3,5,4,4,5,3,4,5,5,4,5,3,4,5,4,4,4,5,4,4,4,3,4,4,4,5,5,4,4,5,5,5,4,4,4,4,4,4,4,3,4,5,4,4,4,4,5,4,4,4,3,4,4,5,4,3,5,5,5,3,4,4,4,4,4,4,4,3,5
104,5,4,5,3,5,4,4,5,4,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,3,5,4,5,5,5,5,5,4,4,4,4,5,4,5,4,5,4,4,4,4,5,5,5,4,5,4,4,3,4,6,5,5,4,4,5,5,3,3,5,5,4,5,3,4,6,5,5,3,4,4,4,4,5,4,5,4,5,5,4,5,4,4,4,4,4
105,4,3,4,4,5,4,4,4,3,4,3,4,4,3,5,3,3,4,4,4,4,3,4,4,4,4,5,4,4,3,4,4,4,4,3,4,3,5,4,4,4,4,3,3,5,3,3,3,4,3,4,3,3,3,4,4,3,4,3,4,4,4,4,3,5,4,5,3,4,4,4,4,3,4,4,3,3,4,3,5,4,4,5,3,4,3,3,4,4,4,3,5,3,3,4,4,3,4,3,5
106,5,4,4,5,4,3,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4,5,4,5,4,5,5,4,4,5,5,4,4,6,2,5,4,5,5,5,5,4,4,4,5,4,4,3,5,4,5,3,5,4,5,5,4,4,4,5,5,5,5,3,5,4,4,5,3,5,4,4,4,4,4,5,5,3,5,6,5,5,4,4,4,4,4,5,5,3,5,5,4,3,5,5,4,4,4,5
107,3,2,3,4,5,4,4,4,3,4,4,4,5,4,4,4,4,5,4,4,4,4,3,4,4,4,4,3,4,4,5,3,4,5,4,4,4,4,3,4,5,3,3,4,4,4,4,3,4,4,4,2,5,4,5,3,5,5,3,3,4,4,3,4,5,5,4,4,2,4,3,4,4,4,3,4,4,3,4,5,5,5,5,5,5,3,4,5,4,4,4,5,4,5,4,4,4,3,4,5
108,4,3,3,2,4,3,3,4,3,4,4,3,4,4,4,3,3,4,3,3,3,4,3,3,4,3,4,2,4,3,3,3,4,4,3,3,2,4,4,3,4,2,3,4,3,3,4,4,3,3,4,3,4,3,3,4,4,5,4,2,3,3,2,4,3,4,4,3,2,3,3,2,2,3,4,3,4,2,2,5,4,2,2,3,3,3,3,4,3,4,3,4,4,3,3,3,4,3,3,3
109,3,4,2,4,3,2,3,4,3,5,2,3,2,3,2,4,4,3,6,4,4,3,4,3,2,4,4,2,4,4,2,2,2,2,3,4,4,5,5,5,5,3,2,4,6,4,2,4,5,2,5,2,4,2,4,2,5,6,4,2,2,4,4,4,4,2,4,4,2,4,5,5,4,2,2,4,4,2,2,5,5,3,4,5,3,2,2,2,5,2,2,3,3,5,4,3,5,4,2,4
110,5,3,2,3,2,3,3,3,3,3,3,3,4,3,3,4,3,3,5,4,2,4,2,3,3,2,3,3,2,3,4,3,3,4,3,2,3,3,3,4,4,3,4,4,5,3,4,3,5,3,3,3,4,3,3,4,3,6,3,3,4,5,2,3,4,2,3,2,3,4,2,2,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,5,5,3,4,3,5,4,3,4,2,3,5
111,4,3,1,2,3,3,2,4,3,4,2,2,5,2,3,3,4,4,5,3,3,4,4,3,3,3,5,1,4,4,4,4,3,2,2,3,3,4,4,4,5,2,4,3,5,4,3,1,4,2,4,1,3,1,4,3,4,5,4,1,3,4,4,1,5,1,1,3,1,4,4,4,3,3,1,3,3,1,4,4,4,2,4,4,4,1,3,5,4,5,3,4,1,4,4,3,4,1,2,4
112,5,4,4,3,4,3,3,3,1,5,4,2,4,4,4,5,3,4,5,4,4,3,2,3,3,3,3,2,2,4,5,3,4,4,3,4,3,4,2,3,4,4,3,5,5,4,4,2,5,3,4,1,4,3,5,4,4,5,4,2,3,5,2,2,4,4,4,4,3,4,4,4,4,4,2,4,4,3,3,4,4,4,5,5,4,4,3,4,5,5,1,4,3,4,4,3,4,2,3,4
113,4,1,3,1,1,2,1,4,2,4,3,1,3,1,2,2,2,1,5,2,2,5,1,2,2,1,2,1,1,4,3,1,4,3,3,1,1,2,1,1,3,3,3,4,4,2,1,2,5,2,1,2,2,2,2,4,2,5,3,3,2,5,1,2,5,2,2,3,2,2,1,3,2,2,2,2,1,2,1,4,2,1,2,5,3,3,2,1,5,1,2,4,2,5,5,2,3,1,1,4
114,3,2,4,3,5,4,3,5,4,2,4,3,4,4,3,5,3,4,3,5,5,2,5,4,5,5,5,5,4,5,4,5,4,5,5,5,2,5,4,5,5,5,4,5,5,4,4,4,3,5,4,2,5,5,5,3,3,4,4,4,4,4,4,2,5,5,5,4,4,5,3,5,5,4,4,3,3,2,5,4,2,4,5,5,5,3,4,6,5,5,4,5,2,3,3,5,3,4,3,6
115,2,3,2,3,3,3,4,3,3,4,4,3,3,4,4,3,2,3,3,4,3,4,3,3,3,4,4,3,3,2,3,2,2,2,4,3,3,2,4,4,3,3,4,3,4,2,2,2,4,4,4,3,3,2,3,5,4,3,4,3,3,4,3,3,2,3,3,4,3,3,4,2,3,2,2,4,4,3,3,2,5,4,3,3,2,4,2,4,4,3,3,2,3,2,4,4,2,4,4,4
116,5,4,4,3,2,3,1,3,2,5,2,3,4,3,4,4,4,3,3,4,4,3,5,1,1,4,3,3,4,5,4,3,3,1,3,4,1,3,4,4,4,1,4,3,5,4,4,3,5,1,3,3,4,4,3,4,1,3,4,2,3,4,3,4,4,4,2,2,2,3,3,2,3,3,2,2,3,2,3,3,5,1,3,2,1,2,1,4,4,3,3,4,1,5,3,1,3,2,3,3
117,5,4,5,4,4,3,5,3,4,5,3,4,4,4,2,5,4,2,4,5,4,4,5,4,3,5,5,5,4,5,5,2,4,4,3,4,4,3,5,5,4,4,4,3,4,4,3,3,5,5,4,4,4,4,4,4,5,5,2,3,4,4,4,5,4,4,4,2,3,4,5,3,5,4,3,4,4,4,2,5,4,4,5,3,5,4,3,4,4,3,4,3,4,4,4,4,4,3,4,4
118,4,3,4,1,1,4,4,2,1,5,1,4,2,3,4,4,4,2,4,4,3,3,4,2,2,4,4,3,3,4,4,2,4,2,4,4,2,3,3,4,3,2,3,2,4,3,1,2,4,4,3,4,4,3,4,4,4,4,1,2,4,3,4,4,3,4,2,1,1,2,4,1,4,4,4,1,3,3,4,4,5,3,3,1,4,3,2,5,3,4,3,2,4,4,3,4,4,1,4,3
119,4,4,4,3,4,3,4,3,2,3,4,4,5,4,4,4,3,3,4,4,2,3,4,4,4,2,4,3,4,2,3,4,3,3,4,2,3,4,3,4,3,3,3,2,3,2,3,2,4,4,4,4,4,4,5,3,3,5,2,3,4,5,4,4,4,2,2,4,3,4,4,3,3,4,3,2,4,4,4,4,5,3,4,2,4,2,3,5,4,5,2,4,2,3,4,4,4,4,4,4
120,4,4,2,4,5,3,4,5,3,5,4,4,3,3,5,5,4,5,5,5,2,4,4,4,5,4,4,3,4,4,5,4,4,5,3,4,3,4,2,5,4,5,4,3,5,4,4,3,4,4,4,3,5,4,4,3,2,5,3,5,4,4,5,2,4,4,4,2,2,4,5,3,4,3,5,2,4,2,5,5,5,5,4,4,4,2,4,5,4,5,4,5,3,4,4,5,4,4,4,4
121,5,4,3,3,2,3,4,3,2,5,3,3,5,4,3,4,4,5,5,4,5,3,4,4,3,4,4,3,3,4,4,3,3,5,3,4,3,4,4,4,3,3,3,4,5,5,4,3,5,4,5,3,3,2,5,5,5,5,4,3,4,5,5,4,4,3,5,4,2,3,5,5,4,4,4,4,4,2,3,5,5,4,5,4,5,3,3,6,5,5,2,4,4,4,4,4,5,3,4,4
122,6,5,6,5,5,4,6,5,5,4,5,5,7,7,5,5,6,4,5,5,4,5,5,6,4,5,6,6,3,4,5,5,6,6,6,6,4,5,4,6,5,5,4,5,5,4,4,4,5,5,4,4,5,5,6,6,5,5,3,6,5,5,5,6,5,6,5,4,5,4,5,3,5,5,4,5,5,4,5,5,5,5,5,4,6,5,5,5,5,6,5,6,4,4,5,4,5,5,5,6
123,6,4,5,5,4,3,4,5,5,5,4,5,6,6,6,4,5,6,5,5,5,6,5,6,4,5,5,5,5,5,6,5,4,6,3,6,5,6,5,5,5,5,4,5,5,5,4,4,6,6,5,4,4,5,6,6,6,6,5,5,6,5,5,4,6,5,5,4,2,6,5,4,5,5,5,6,4,4,5,5,6,6,5,4,5,3,5,5,6,4,5,5,2,5,5,4,5,4,3,5
124,6,5,4,6,3,5,4,5,4,6,5,6,7,5,3,6,5,7,6,4,6,3,3,6,4,3,6,5,4,3,4,6,5,5,5,6,5,4,5,6,6,5,5,4,6,3,3,4,6,5,5,5,6,6,7,5,5,4,3,6,3,7,4,4,6,6,4,6,4,6,6,6,6,3,5,4,6,4,6,6,7,6,6,6,7,3,4,7,6,7,5,7,4,6,3,6,6,4,6,4
125,6,5,4,5,6,5,5,5,4,4,5,5,6,5,5,4,6,5,5,5,5,6,4,5,4,5,5,5,4,4,5,5,5,6,5,5,5,4,4,6,5,5,5,5,5,5,3,4,5,5,5,4,4,5,5,6,4,6,5,5,4,5,5,3,5,6,5,3,3,5,4,4,5,4,5,5,5,5,5,5,6,6,5,5,5,3,5,5,6,5,5,5,4,5,5,6,5,4,5,6
126,5,4,3,5,2,4,3,4,3,5,4,5,6,4,2,5,4,6,5,3,5,2,2,5,3,2,5,4,3,2,3,5,4,4,4,5,4,3,4,5,5,4,4,3,5,2,2,3,5,4,4,4,5,5,6,4,4,3,2,5,2,6,3,3,5,5,3,5,3,5,5,5,5,2,4,3,5,3,5,5,6,5,5,5,6,2,3,6,5,6,4,6,3,5,2,5,5,3,5,3
127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,5,3,4,4,5,4,3,4,3,4,3,4,5,5,5,4,5,5,4,4,4,5,3,5,5,4,5,4,4,3,4,4,4,5,5,5,4,5,3,5,5,4,2,5,3,4,4,4,5,5,5,4,5,4,5,4,5,5,4,4,4,5,4,3,5,6,4,3,4,5,4,4,5,5,5,5,5,4,4,5,6,5,4,3,5,2,4,5,5,5,3,5,3,5,3,5,3,4,3,5
